"Species","SpecGen","AltitudeNiche","WaterNiche","Range","FutureScenario","x","y","Vulnerability","Elevation","Precipitation","Temperature","Rugosity","Corridor_Strength","Habitat_Suitability","Start_Distance","Permuted_CorridorStr","Niche","logCrStr","logPermutedCrStr","jittered_x","jittered_y"
"HWlong","Specialist","High","Wet","long","ssp585",-1270352.91337531,1876817.37599811,59796.92578125,749,4069.77368164062,23.5857181549072,117.568496704102,173.621917724609,36.5521545410156,4433.6474609375,104.511589050293,"HW",5.15688004843088,4.64929796525872,-1270352.91336978,1876817.3760056
"HWlong","Specialist","High","Wet","long","ssp585",-1035223.25466111,1979229.40512696,2269.91723632812,649,3746.68725585938,23.7717990875244,63.2413139343262,84.4092712402344,81.3956527709961,0,89.9770202636719,"HW",4.43567724438692,4.49955430732426,-1035223.25467894,1979229.40512365
"HWlong","Specialist","High","Wet","long","ssp585",-1195111.42258677,1780675.47110164,23519.599609375,395,4096.68701171875,25.4879398345947,62.9856948852539,57.9061546325684,5.49577236175537,7741.26806640625,72.5093002319336,"HW",4.05882367655615,4.28371483269473,-1195111.42258624,1780675.47108586
"HWlong","Specialist","High","Wet","long","ssp585",-1185706.2362382,1678263.44197278,60791.94921875,529,3756.64306640625,24.3442554473877,113.334465026855,51.2394332885742,52.5685157775879,5355.61279296875,128.494369506836,"HW",3.93650941702542,4.85588508630785,-1185706.23625744,1678263.44198018
"HWlong","Specialist","High","Wet","long","ssp585",-1082249.18640395,1988634.59147553,1570.9736328125,906,3805.02001953125,22.9211139678955,55.1976165771484,2936.63159179688,89.225700378418,1477.88244628906,126.533515930176,"HW",7.98501848642128,4.84050722113967,-1082249.18640345,1988634.59146955
"HWlong","Specialist","High","Wet","long","ssp585",-1116734.86968203,1787990.61603941,4005.91284179688,1039,3879.36840820312,22.3045196533203,70.3993377685547,3013.41137695312,68.0642395019531,14530.8994140625,53.0853538513184,"HW",8.01082806381407,3.97190106819294,-1116734.86967039,1787990.61605496
"HWlong","Specialist","High","Wet","long","ssp585",-1058213.71017983,1815161.15437972,348.340240478516,746,3814.10009765625,25.0889148712158,113.185661315918,388.559051513672,41.3152503967285,6837.2705078125,83.8127212524414,"HW",5.96244515700525,4.42858480088857,-1058213.7101623,1815161.15438011
"HWlong","Specialist","High","Wet","long","ssp585",-1077024.08287697,1843376.71342542,1073.28466796875,689,3951.32080078125,24.4499988555908,91.9367523193359,55.1010055541992,37.591251373291,1045.02075195312,124.479125976562,"HW",4.00916796561484,4.82413803900892,-1077024.08285616,1843376.7134131
"HWlong","Specialist","High","Wet","long","ssp585",-1063438.81370681,1962509.07384062,1247.45471191406,904,3828.43090820312,22.6485042572021,61.7041130065918,62.0025177001953,83.8008651733398,6494.7744140625,225.062194824219,"HW",4.12717499228827,5.41637678544803,-1063438.81370598,1962509.07383905
"HWlong","Specialist","High","Wet","long","ssp585",-1138680.30449536,2000129.81923489,3864.8408203125,806,3833.7236328125,23.1786231994629,73.2680892944336,426.901824951172,87.2291412353516,8221.4208984375,323.078369140625,"HW",6.05655406864626,5.77789492271136,-1138680.30447858,2000129.81924781
"HWlong","Specialist","High","Wet","long","ssp585",-1061348.77229602,1899807.83151683,3309.232421875,1054,3835.55590820312,22.5089244842529,76.7967071533203,375.486541748047,80.9225387573242,1477.88244628906,177.358459472656,"HW",5.92822262967786,5.17817287939221,-1061348.77229896,1899807.83152102
"HWlong","Specialist","High","Wet","long","ssp585",-1211831.75387311,1754549.95346672,35515.80859375,597,4068.31689453125,23.5153884887695,80.3830184936523,74.7126617431641,34.8064231872559,20447.21484375,48.7663536071777,"HW",4.31364957902224,3.88704059979897,-1211831.75387347,1754549.95346202
"HWlong","Specialist","High","Wet","long","ssp585",-962071.805283358,2039840.60603995,3769.16870117188,935,3407.12841796875,23.1730709075928,157.081405639648,135.441558837891,56.9346961975098,1045.02075195312,163.597747802734,"HW",4.90854024719375,5.09741065758693,-962071.805282888,2039840.60603296
"HWlong","Specialist","High","Wet","long","ssp585",-1212876.77457851,2071191.22720185,13493.59375,694,3499.21948242188,24.0372982025146,79.7912673950195,51.9620590209961,53.9825973510742,1045.02075195312,119.091773986816,"HW",3.95051381805722,4.77989440585517,-1212876.77457845,2071191.22720137
"HWlong","Specialist","High","Wet","long","ssp585",-1045673.46171507,1968779.198073,3936.20874023438,866,3813.14575195312,23.594051361084,61.9542655944824,55.5818290710449,82.1862869262695,6296.5302734375,2293.78051757812,"HW",4.01785633257181,7.73795661638058,-1045673.46172019,1968779.19805051
"HWlong","Specialist","High","Wet","long","ssp585",-1088519.31063633,1806800.98873655,2027.51184082031,1099,3816.04345703125,22.3233013153076,54.0889434814453,2165.12451171875,80.2102508544922,15537.8330078125,1233.43078613281,"HW",7.68023314996938,7.11755482262598,-1088519.31064331,1806800.98874623
"HWlong","Specialist","High","Wet","long","ssp585",-1084339.22781474,1934293.51479491,3661.92407226562,883,3941.25659179688,22.5469703674316,28.3885478973389,72.8114166259766,63.826416015625,2456.53125,181.834381103516,"HW",4.28787276469278,5.20309627884423,-1084339.22782442,1934293.51480245
"HWlong","Specialist","High","Wet","long","ssp585",-1156445.6564871,1985499.52935934,8642.8828125,941,3849.82495117188,22.3875484466553,69.8472366333008,317.268341064453,76.7318954467773,0,165.008178710938,"HW",5.75974791757732,5.10599504061721,-1156445.65649169,1985499.52935884
"HWlong","Specialist","High","Wet","long","ssp585",-1329919.09358291,1642732.7379893,115438.3828125,605,3511.01586914062,23.385347366333,95.9190139770508,52.4515113830566,61.9059104919434,4459.2841796875,147.292678833008,"HW",3.95988915011936,4.99242161980981,-1329919.09356713,1642732.73799071
"HWlong","Specialist","High","Wet","long","ssp585",-1144950.42872774,1990724.63288632,6264.46630859375,656,3861.68798828125,23.8913803100586,68.9742660522461,130.031280517578,64.8084182739258,5474.1865234375,416.405426025391,"HW",4.86777504087737,6.03165936745656,-1144950.42872285,1990724.63289172
"HWlong","Specialist","High","Wet","long","ssp585",-1144950.42872774,1730514.47724261,24175.4453125,603,3817.94384765625,24.5418853759766,54.9674530029297,81.8230743408203,51.1973419189453,1045.02075195312,137.738464355469,"HW",4.40455928623706,4.92535670119038,-1144950.42872512,1730514.47724687
"HWlong","Specialist","High","Wet","long","ssp585",-1199291.50540835,1976094.34301077,19734.984375,381,3884.60278320312,25.516134262085,65.5223159790039,89.5761489868164,4.35623502731323,15039.716796875,1324.57629394531,"HW",4.49508909020131,7.1888479091259,-1199291.50539188,1976094.34299492
"HWlong","Specialist","High","Wet","long","ssp585",-1194066.40188137,1850691.8583632,28705.958984375,1133,4007.076171875,21.37766456604,58.2317810058594,235.590774536133,29.8753490447998,10610.8525390625,66.6304397583008,"HW",5.46209629369384,4.19916152655718,-1194066.40187505,1850691.85836647
"HWlong","Specialist","High","Wet","long","ssp585",-1264082.78914293,2001174.83994029,57606.60546875,113,3686.7783203125,26.4164657592773,25.4899826049805,65.8040466308594,1.05212903022766,36054.5390625,110.325843811035,"HW",4.18668133538952,4.70343820353819,-1264082.78914614,2001174.83993894
"HWlong","Specialist","High","Wet","long","ssp585",-1101059.55910109,1959374.01172443,3046.73266601562,996,3855.10302734375,21.9143905639648,78.1456985473633,73.0693664550781,64.4267120361328,8837.94140625,110.211044311523,"HW",4.29140921538204,4.7023971123098,-1101059.55910725,1959374.01173984
"HWlong","Specialist","High","Wet","long","ssp585",-1174211.00847884,1761865.0984045,16391.017578125,1007,3952.27880859375,22.2066631317139,37.8855209350586,387.567932128906,55.1767082214355,1045.02075195312,93.1780700683594,"HW",5.95989114214838,4.53451239430851,-1174211.00850441,1761865.09840248
"HWlong","Specialist","High","Wet","long","ssp585",-1220191.91951628,1995949.7364133,26015.25,272,3769.298828125,25.8921089172363,57.753776550293,210.989959716797,1.97746646404266,10327.4736328125,266.894104003906,"HW",5.35181054806332,5.58685196551045,-1220191.91950429,1995949.73640599
"HWlong","Specialist","High","Wet","long","ssp585",-1073889.02076078,1902942.89363302,4543.16943359375,1057,3867.83764648438,22.1084804534912,65.5979766845703,112.048187255859,68.3761520385742,4863.62890625,1622.65954589844,"HW",4.71892902212285,7.3918217771173,-1073889.020784,1902942.89363454
"HWlong","Specialist","High","Wet","long","ssp585",-1029998.15113413,1883087.50023049,5365.77783203125,751,3647.61474609375,23.29026222229,44.3588371276855,952.089599609375,93.7872772216797,6270.1240234375,183.86604309082,"HW",6.85865914759935,5.21420746578854,-1029998.1511401,1883087.50022269
"HWlong","Specialist","High","Wet","long","ssp585",-1042538.39959888,2023120.27475361,4613.888671875,960,3605.9453125,22.1749992370605,70.6975250244141,416.405426025391,86.2092895507812,18677.72265625,116.123977661133,"HW",6.03165936745656,4.75465839331599,-1042538.39958821,2023120.27475464
"HWlong","Specialist","High","Wet","long","ssp585",-1135545.24237917,1873682.31388192,12767.5078125,944,4015.23950195312,22.2492351531982,107.574966430664,69.4095611572266,43.7745895385742,11188.7890625,136.119644165039,"HW",4.24002462685962,4.91353423550233,-1135545.24237399,1873682.31389441
"HWlong","Specialist","High","Wet","long","ssp585",-997602.509266838,2074326.28931804,2330.71362304688,794,3438.24243164062,23.5683650970459,81.9469375610352,65.6476287841797,56.9205932617188,2456.53125,261.865081787109,"HW",4.18430148104364,5.56782941611519,-997602.509262935,2074326.28932934
"HWlong","Specialist","High","Wet","long","ssp585",-1154355.61507631,1922798.28703555,16416.92578125,1028,3996.59985351562,22.5496273040771,102.733047485352,160.326049804688,47.525707244873,1477.88244628906,78.3219909667969,"HW",5.07720955299221,4.36082841882352,-1154355.61508858,1922798.28702862
"HWlong","Specialist","High","Wet","long","ssp585",-1173165.98777344,1885177.54164128,24395.087890625,888,4013.0595703125,21.702075958252,141.542083740234,385.996307373047,34.9649505615234,9751.064453125,65.8122787475586,"HW",5.955827803028,4.18680642802808,-1173165.98778592,1885177.54163909
"HWlong","Specialist","High","Wet","long","ssp585",-1060303.75159062,2022075.25404822,522.510375976562,1137,3613.880859375,21.7639045715332,68.4094161987305,72.2311630249023,67.6953201293945,5355.61279296875,169.784576416016,"HW",4.27987157362082,5.13453043592367,-1060303.75159291,2022075.25402569
"HWlong","Specialist","High","Wet","long","ssp585",-1211831.75387311,2072236.24790724,12783.2978515625,664,3510.71948242188,24.3226432800293,51.7442016601562,111.461540222168,55.1849060058594,1045.02075195312,594.876831054688,"HW",4.71367960065499,6.38835437748602,-1211831.75384558,2072236.24791622
"HWlong","Specialist","High","Wet","long","ssp585",-1191976.36047058,1780675.47110164,21714.396484375,420,4096.95654296875,25.4047107696533,36.9474220275879,58.3998756408691,4.80447959899902,9751.064453125,293.163604736328,"HW",4.06731376039474,5.6807308311218,-1191976.3604454,1780675.47108723
"HWlong","Specialist","High","Wet","long","ssp585",-1063438.81370681,1878907.4174089,1465.50451660156,1028,3893.69189453125,22.7746276855469,107.641952514648,210.847137451172,71.4475784301758,2090.04150390625,3228.34643554688,"HW",5.35113340386694,8.07972534567179,-1063438.81370777,1878907.4174181
"HWlong","Specialist","High","Wet","long","ssp585",-1018502.92337477,1970869.23948379,1442.14782714844,571,3697.11328125,24.0174236297607,94.6016387939453,303.720581054688,64.3395690917969,5355.61279296875,90.7781448364258,"HW",5.7161081374694,4.50841856100133,-1018502.9233778,1970869.23947964
"HWlong","Specialist","High","Wet","long","ssp585",-1189886.31905978,1753504.93276133,27006.40625,447,4000.62548828125,24.8872776031494,61.0430946350098,98.2304840087891,9.41555881500244,18841.419921875,2435.80297851562,"HW",4.58731659497576,7.79803174646022,-1189886.31906689,1753504.93276911
"HWlong","Specialist","High","Wet","long","ssp585",-1070753.95864459,1971914.26018919,389.456207275391,841,3836.86376953125,22.8610229492188,79.8810577392578,196.904510498047,83.6419982910156,2090.04150390625,481.062225341797,"HW",5.28271889294008,6.17599662835358,-1070753.95864656,1971914.26020404
"HWlong","Specialist","High","Wet","long","ssp585",-1124050.01461981,1719019.24948324,22310.162109375,549,3730.31713867188,24.4597644805908,41.5029945373535,217.073455810547,53.9506034851074,4180.0830078125,278.122283935547,"HW",5.3802358022996,5.62806088724782,-1124050.01461572,1719019.24948304
"HWlong","Specialist","High","Wet","long","ssp585",-1068663.9172338,1906077.95574921,4719.83935546875,991,3863.89135742188,22.7852592468262,66.1529541015625,294.070404052734,78.9333724975586,3452.25170898438,283.193572998047,"HW",5.68381920823754,5.64613066734611,-1068663.91724773,1906077.95573018
"HWlong","Specialist","High","Wet","long","ssp585",-1047763.50312587,1842331.69272003,1120.60681152344,920,3696.65380859375,22.6602115631104,22.1895389556885,205.5791015625,96.7266616821289,1045.02075195312,141.477615356445,"HW",5.32583088231791,4.95214150920827,-1047763.50310381,1842331.69272171
"HWlong","Specialist","High","Wet","long","ssp585",-1036268.27536651,2079551.39284502,2654.81274414062,959,3499.75244140625,22.6233615875244,41.5778274536133,187.25634765625,70.7865219116211,9631.9052734375,145.293319702148,"HW",5.23247852118858,4.97875459362219,-1036268.27537874,2079551.39284325
"HWlong","Specialist","High","Wet","long","ssp585",-1080159.14499316,1804710.94732575,3831.74291992188,1028,3806.90576171875,22.9384021759033,84.3567276000977,1055.28393554688,83.0433120727539,19410.673828125,68.4391860961914,"HW",6.96156514292011,4.22594555672931,-1080159.14499204,1804710.94732029
"HWlong","Specialist","High","Wet","long","ssp585",-1052988.60665285,2101496.82765835,4012.79760742188,694,3467.3408203125,23.8081111907959,66.3784713745117,107.281829833984,63.3642730712891,5841.8408203125,239.530548095703,"HW",4.67545929544601,5.47868095817737,-1052988.60665805,2101496.82765348
"HWlong","Specialist","High","Wet","long","ssp585",-1106284.66262807,1999084.79852949,522.510375976562,973,3792.65795898438,22.9237766265869,81.2351531982422,617.955383300781,90.3703918457031,1045.02075195312,81.8230743408203,"HW",6.4264162595453,4.40455928623706,-1106284.66262261,1999084.79852981
"HWlong","Specialist","High","Wet","long","ssp585",-1135545.24237917,1896672.76940064,14025.7900390625,604,4057.1015625,23.5649299621582,93.0829544067383,522.854309082031,34.9813385009766,10450.20703125,53.7871017456055,"HW",6.25930285753695,3.98503369391896,-1135545.24235632,1896672.76939905
"HWlong","Specialist","High","Wet","long","ssp585",-1050898.56524206,1835016.54778225,3135.06225585938,866,3699.48046875,23.1813640594482,23.6950607299805,3755.52709960938,99.3251876831055,5841.8408203125,172.290435791016,"HW",8.2309839270791,5.14918163294512,-1050898.56523223,1835016.54777193
"HWlong","Specialist","High","Wet","long","ssp585",-1088519.31063633,1861142.06541716,4359.62353515625,1019,3962.10205078125,23.3465995788574,100.848075866699,279.749816894531,57.9382476806641,11270.91796875,140.169540405273,"HW",5.63389569265931,4.94285269283156,-1088519.31063359,1861142.06543023
"HWlong","Specialist","High","Wet","long","ssp585",-1022683.00619635,1861142.06541716,1056.25378417969,957,3555.83422851562,22.5686588287354,24.5657386779785,124.152160644531,85.267204284668,2090.04150390625,116.054389953613,"HW",4.82150791530279,4.75405896012745,-1022683.00617476,1861142.065412
"HWlong","Specialist","High","Wet","long","ssp585",-1151220.55296012,1930113.43197333,13923.90625,798,4040.47802734375,23.2022743225098,97.3020706176758,129.427169799805,39.4463005065918,7741.26806640625,89.8025741577148,"HW",4.8631183275677,4.4976136403507,-1151220.55297454,1930113.43197874
"HWlong","Specialist","High","Wet","long","ssp585",-1209741.71246232,1830836.46496066,28767.28125,1129,4051.46923828125,22.2131195068359,96.8452072143555,109.298065185547,36.1173706054688,2456.53125,69.7688446044922,"HW",4.69407869315525,4.24518755775228,-1209741.71248868,1830836.46496267
"HWlong","Specialist","High","Wet","long","ssp585",-1017457.90266937,2044020.68886154,6295.37890625,844,3579.5986328125,23.9841327667236,85.0625,495.417846679688,74.360466003418,2456.53125,1624.13244628906,"HW",6.2054015411938,7.39272907299286,-1017457.90269326,2044020.68887752
"HWlong","Specialist","High","Wet","long","ssp585",-1234822.20939183,1873682.31388192,44656.98046875,988,4034.30883789062,21.6727466583252,101.821136474609,64.0113296508789,32.6414833068848,13580.4423828125,214.803298950195,"HW",4.15906009348744,5.3697227207579,-1234822.20939016,1873682.3138783
"HWlong","Specialist","High","Wet","long","ssp585",-1078069.10358236,1917573.18350857,4574.34228515625,784,3905.96313476562,23.1808242797852,40.7928657531738,80.2226104736328,73.7177963256836,5474.1865234375,577.733642578125,"HW",4.38480540124392,6.35911293647005,-1078069.10359537,1917573.18350807
"HWlong","Specialist","High","Wet","long","ssp585",-1213921.7952839,1822476.29931749,30080.181640625,888,4085.7724609375,22.5094699859619,124.138801574707,87.6252517700195,32.1024513244629,9844.7265625,244.521057128906,"HW",4.47306921861761,5.49930142843314,-1213921.79527673,1822476.2993137
"HWlong","Specialist","High","Wet","long","ssp585",-1034178.23395571,1815161.15437972,174.170120239258,843,3565.16528320312,22.8540210723877,76.6381530761719,146.841339111328,85.1768035888672,4863.62890625,54.8505668640137,"HW",4.98935267811394,4.0046125214721,-1034178.23393775,1815161.15438431
"HWlong","Specialist","High","Wet","long","ssp585",-1180481.13271122,1713794.14595626,38584.43359375,192,3842.27612304688,26.5064258575439,37.4311027526855,255.429992675781,1.43026852607727,6494.7744140625,255.050155639648,"HW",5.54294837082959,5.54146021460066,-1180481.13272992,1713794.14594902
"HWlong","Specialist","High","Wet","long","ssp585",-1084339.22781474,1893537.70728445,5592.26318359375,623,3977.17895507812,24.2107810974121,96.5531845092773,338.621948242188,44.1991806030273,6494.7744140625,362.077911376953,"HW",5.82488428815996,5.89185941346645,-1084339.22782025,1893537.70728122
"HWlong","Specialist","High","Wet","long","ssp585",-1251542.54067817,1933248.49408952,53887.75,218,3959.28369140625,25.8707313537598,71.8818359375,66.0654525756836,1.37959206104279,6494.7744140625,91.0391387939453,"HW",4.19064595630338,4.51128951068856,-1251542.5406766,1933248.49407806
"HWlong","Specialist","High","Wet","long","ssp585",-1217056.85740009,1769180.24334227,35946.921875,589,4087.58569335938,24.1445140838623,62.3448371887207,68.0996322631836,26.1096687316895,6817.45703125,174.992828369141,"HW",4.22097181318764,5.16474499233601,-1217056.85737935,1769180.24333948
"HWlong","Specialist","High","Wet","long","ssp585",-1032088.19254492,1978184.38442156,1178.75354003906,1109,3651.921875,22.203218460083,94.4324951171875,1569.26782226562,86.2217102050781,3452.25170898438,155.61897277832,"HW",7.3583644343201,5.04741053733369,-1032088.19252737,1978184.38443313
"HWlong","Specialist","High","Wet","long","ssp585",-1010142.75773159,1915483.14209778,4268.6083984375,848,3603.06372070312,23.5577945709229,78.1748580932617,123.60432434082,88.7018051147461,5841.8408203125,152.947143554688,"HW",4.81708553098779,5.03009239474215,-1010142.75773356,1915483.14211556
"HWlong","Specialist","High","Wet","long","ssp585",-1171075.94636265,1987589.57077013,10653.8876953125,708,3867.39038085938,23.5571556091309,86.161247253418,278.122283935547,70.4980773925781,6296.5302734375,149.657363891602,"HW",5.62806088724782,5.00834844051607,-1171075.94636155,1987589.57076899
"HWlong","Specialist","High","Wet","long","ssp585",-1129275.11814679,1985499.52935934,4221.19873046875,694,3898.00708007812,23.7216510772705,27.8577842712402,159.16096496582,68.750114440918,4433.6474609375,952.089599609375,"HW",5.06991604840677,6.85865914759935,-1129275.11816555,1985499.52935784
"HWlong","Specialist","High","Wet","long","ssp585",-951621.598229394,2001174.83994029,10232.8857421875,453,3397.47924804688,25.3251342773438,95.6949768066406,103.077415466309,12.9010496139526,10610.8525390625,541.391662597656,"HW",4.63548031238396,6.29414297735282,-951621.598249022,2001174.83993633
"HWlong","Specialist","High","Wet","long","ssp585",-1132410.18026298,1895627.74869524,13082.0615234375,952,4014.32788085938,22.6061496734619,78.4910278320312,784.819519042969,45.4038391113281,10212.0927734375,93.308219909668,"HW",6.66545377930141,4.53590820589825,-1132410.18025534,1895627.7486839
"HWlong","Specialist","High","Wet","long","ssp585",-1083294.20710935,2014760.10911044,594.653991699219,1156,3671.07861328125,21.8821620941162,48.5346488952637,61.6486206054688,72.9326324462891,5355.61279296875,116.955146789551,"HW",4.12145085475288,4.76179050052316,-1083294.207121,2014760.10912339
"HWlong","Specialist","High","Wet","long","ssp585",-1098969.51769029,1990724.63288632,3207.48217773438,892,3811.74658203125,23.1048469543457,69.4572219848633,720.239013671875,88.0358200073242,7519.599609375,134.366180419922,"HW",6.57958312035559,4.90056876264361,-1098969.51767607,1990724.63289803
"HWlong","Specialist","High","Wet","long","ssp585",-1069708.93793919,1815161.15437972,174.170120239258,473,3823.74731445312,23.9035587310791,140.751708984375,937.022399902344,44.9396095275879,7750.73828125,52.9490737915039,"HW",6.8427071879317,3.96933057976041,-1069708.93792903,1815161.15436933
"HWlong","Specialist","High","Wet","long","ssp585",-1114644.82827124,2093136.66201517,10009.1923828125,762,3616.27587890625,24.2913417816162,131.319274902344,57.7451629638672,71.3613510131836,2456.53125,96.486686706543,"HW",4.05603958769256,4.56940503723714,-1114644.82825252,2093136.66201381
"HWlong","Specialist","High","Wet","long","ssp585",-1209741.71246232,2021030.23334282,21117.318359375,591,3721.21362304688,24.447868347168,92.2155303955078,54.3095359802246,40.0673904418945,4459.2841796875,56.3733787536621,"HW",3.99469982809983,4.03199703915942,-1209741.71245705,2021030.23334343
"HWlong","Specialist","High","Wet","long","ssp585",-995512.467856045,1947878.78396507,1117.16442871094,938,3564.76538085938,22.9581832885742,85.9015731811523,163.597747802734,85.3248519897461,2456.53125,48.5671615600586,"HW",5.09741065758693,3.88294761446175,-995512.467867702,1947878.78396485
"HWlong","Specialist","High","Wet","long","ssp585",-1212876.77457851,1805755.96803115,29014.345703125,965,4097.60400390625,23.0924835205078,99.4731826782227,89.1150817871094,32.8283462524414,4180.0830078125,110.211044311523,"HW",4.4899285882458,4.7023971123098,-1212876.77457,1805755.96803402
"HWlong","Specialist","High","Wet","long","ssp585",-1060303.75159062,1891447.66587366,1393.36096191406,937,3836.16772460938,22.7301635742188,68.6457061767578,50.6664505004883,83.6812210083008,4180.0830078125,1973.14819335938,"HW",3.92526396573133,7.58738561387574,-1060303.75157613,1891447.66588645
"HWlong","Specialist","High","Wet","long","ssp585",-1161670.76001408,2068056.16508566,2438.38159179688,513,3557.07470703125,24.1378860473633,89.6488418579102,229.549255371094,42.2561798095703,8547.662109375,73.5606536865234,"HW",5.4361176268263,4.2981102861366,-1161670.76002262,2068056.1650716
"HWlong","Specialist","High","Wet","long","ssp585",-1066573.875823,1987589.57077013,2408.49877929688,769,3788.51123046875,23.4460792541504,94.9827499389648,49.4641723632812,89.9674530029297,10610.8525390625,59.0326232910156,"HW",3.90124861687096,4.07809022822817,-1066573.87582104,1987589.57076094
"HWlong","Specialist","High","Wet","long","ssp585",-987152.302212873,2073281.26861264,2753.67309570312,703,3413.666015625,23.8599739074707,36.6137428283691,145.044097900391,51.923770904541,6817.45703125,1084.22058105469,"HW",4.97703781963538,6.98861664935654,-987152.302206696,2073281.26861004
"HWlong","Specialist","High","Wet","long","ssp585",-981927.198685891,2087911.55848819,3836.32299804688,1000,3306.48364257812,22.6689739227295,56.1667556762695,124.641593933105,40.7471008300781,9578.2529296875,88.1564712524414,"HW",4.8254423703358,4.47911331797513,-981927.198679779,2087911.55848721
"HWlong","Specialist","High","Wet","long","ssp585",-1011187.77843699,2022075.25404822,4625.99658203125,612,3619.32836914062,24.1146106719971,83.3557205200195,54.5237236022949,59.4590873718262,1045.02075195312,65.8545608520508,"HW",3.99863590241057,4.18744868702168,-1011187.77844724,2022075.25406397
"HWlong","Specialist","High","Wet","long","ssp585",-985062.26080208,1955193.92890284,4280.30810546875,867,3495.61181640625,23.1336345672607,112.17041015625,259.961517333984,76.99267578125,13174.7470703125,784.978210449219,"HW",5.56053360980702,6.66565596000764,-985062.260780036,1955193.92889503
"HWlong","Specialist","High","Wet","long","ssp585",-1074934.04146617,1907122.97645461,4696.63427734375,1050,3875.37084960938,22.2058544158936,45.0254516601562,51.3784103393555,68.9443740844727,2090.04150390625,431.841461181641,"HW",3.93921805191458,6.06805853288207,-1074934.04143978,1907122.97644825
"HWlong","Specialist","High","Wet","long","ssp585",-1181526.15341661,2008489.98487806,9529.58203125,961,3775.84838867188,22.038480758667,80.1593399047852,73.3216781616211,75.3433532714844,5841.8408203125,251.023345947266,"HW",4.29485631089317,5.52554594654856,-1181526.15341723,2008489.98488294
"HWlong","Specialist","High","Wet","long","ssp585",-1224372.00233787,1738874.64288578,44035.375,520,4010.935546875,24.0097579956055,60.5556373596191,61.5747261047363,37.1582565307617,2456.53125,425.286712646484,"HW",4.12025149583977,6.05276355946372,-1224372.00234871,1738874.64289746
"HWlong","Specialist","High","Wet","long","ssp585",-1247362.45785659,1753504.93276133,51221.10546875,640,4024.37622070312,23.1674575805664,89.7694549560547,67.7360916137695,36.8816261291504,17220.78515625,111.066032409668,"HW",4.21561914885131,4.71012491101105,-1247362.45786115,1753504.93274966
"HWlong","Specialist","High","Wet","long","ssp585",-1109419.72474426,1996994.7571187,778.912414550781,657,3845.26245117188,23.7675018310547,73.6343994140625,563.72412109375,76.0607604980469,1477.88244628906,196.025573730469,"HW",6.33456498482974,5.27824512893565,-1109419.72473275,1996994.75712721
"HWlong","Specialist","High","Wet","long","ssp585",-1013277.81984778,2098361.76554216,4015.21411132812,863,3328.1767578125,22.5970993041992,57.746883392334,160.546142578125,45.8927726745605,2090.04150390625,49.6609916687012,"HW",5.07858139395056,3.90521974904498,-1013277.81983364,2098361.76554221
"HWlong","Specialist","High","Wet","long","ssp585",-1049853.54453666,1923843.30774095,1865.04919433594,713,3826.0263671875,23.3729038238525,48.4564018249512,1141.74035644531,83.5728302001953,4459.2841796875,2113.3779296875,"HW",7.04030900573674,7.6560428609163,-1049853.54454733,1923843.3077394
"HWlong","Specialist","High","Wet","long","ssp585",-1003872.63349922,2072236.24790724,1138.60571289062,863,3420.5341796875,22.7798824310303,85.6384811401367,72.7350769042969,57.9707984924316,2090.04150390625,277.573089599609,"HW",4.28682375654661,5.62608428445104,-1003872.63349188,2072236.24790386
"HWlong","Specialist","High","Wet","long","ssp585",-1163760.80142487,1880997.45881969,21898.1953125,848,4082.77221679688,23.0163955688477,80.5208740234375,62.1905746459961,37.9126129150391,4433.6474609375,62.8869781494141,"HW",4.13020345524027,4.14133911762223,-1163760.80143377,1880997.45882667
"HWlong","Specialist","High","Wet","long","ssp585",-995512.467856045,2010580.02628885,3657.57250976562,778,3562.92309570312,23.7535037994385,102.469169616699,353.933776855469,66.9122619628906,27050.267578125,163.686050415039,"HW",5.86910982460406,5.0979502664214,-995512.467849529,2010580.02628947
"HWlong","Specialist","High","Wet","long","ssp585",-991332.385034459,2070146.20649645,4586.50439453125,667,3464.31958007812,24.0551929473877,39.6779823303223,124.479125976562,56.0826148986816,10181.9560546875,244.791244506836,"HW",4.82413803900892,5.50040578409511,-991332.385041803,2070146.20649063
"HWlong","Specialist","High","Wet","long","ssp585",-1005962.67491001,2055515.9166209,1845.55126953125,984,3518.5224609375,23.0156879425049,86.1854705810547,422.468383789062,79.4717407226562,12981.3603515625,61.1331253051758,"HW",6.04611461272874,4.11305386828875,-1005962.67492472,2055515.91662594
"HWlong","Specialist","High","Wet","long","ssp585",-1026863.08901794,1935338.53550031,174.170120239258,873,3690.41748046875,22.7750988006592,87.3337631225586,5503.25244140625,94.6713790893555,3900.00341796875,214.992141723633,"HW",8.61309454942324,5.37060147733705,-1026863.08902561,1935338.53548837
"HWlong","Specialist","High","Wet","long","ssp585",-1019547.94408016,1983409.48794855,348.340240478516,1051,3668.35864257812,22.6755390167236,101.950401306152,837.342590332031,92.7022857666016,2955.76489257812,2706.02416992188,"HW",6.73023329419171,7.90323574066493,-1019547.94408365,1983409.48796278
"HWlong","Specialist","High","Wet","long","ssp585",-996557.488561441,1877862.3967035,174.170120239258,895,3442.52319335938,23.0870265960693,21.51881980896,91.5059967041016,67.3466339111328,11215.353515625,167.287445068359,"HW",4.51640450788372,5.11971356075576,-996557.488575232,1877862.39671502
