"X","Y"
-1115121.49504726,1686789.53206997
-1275949.16418021,2057834.07439136
-1470432.02474646,1797332.55682334
-1335950.13408238,2017572.52466399
-1266513.03382964,1596695.16740783
-1432360.77816172,1811515.78652392
-1436714.47074393,2018648.36726022
-1392325.21267441,1822884.70600321
-919412.213827649,2096051.08384048
-1198962.72749604,2155857.04395492
-1535821.25441262,1878591.01040787
-1247332.68870951,2091007.89688174
-879468.778853117,2097226.5674997
-1417873.94343732,2023302.05659727
-1297243.7499291,1603997.98557368
-1480578.93048907,2006173.63570634
-1237533.24909796,2073534.3598974
-1162583.60421471,1615244.97844719
-1130169.52852487,1657583.86910002
-1474668.55355019,1773345.44398138
-1663908.6686735,1906900.28215169
-1180371.42149973,1589671.92519723
-1273491.56663103,1613623.86239417
-1352665.61752749,2026264.55689948
-1390318.31074489,2016084.43224813
-939065.683666311,2085109.0007469
-1498083.47954492,1846328.20918777
-1488811.15302722,1878089.65914062
-1213674.76891175,2090482.62736342
-1451281.51155564,1792551.5184844
-1492706.91752838,1810501.5949626
-1187430.1339029,2140359.39995743
-1641231.34214629,1591015.75181676
-1343046.84274538,1587629.58630134
-1128051.72721685,2209130.26146023
-1420570.05270795,1829172.39842744
-1310677.82333894,2020555.57106184
-1495835.08473586,1873951.59185121
-1273531.99282462,1614578.74448478
-1536961.99780861,1883273.12871114
-1266270.9777274,1999792.32120122
-1495950.59394675,1730396.86411777
-1280442.23227818,2078351.75119017
-1383160.36948119,2018296.19354014
-1444491.19815716,1707161.62506877
-1320546.20292765,1666078.77032583
-1310199.37328077,2051674.6425908
-1405927.11492814,1805151.05648758
-1117195.15047472,1694346.97402995
-1494713.30327926,1906227.28011177
-1233708.09796597,1603801.10565464
-1452645.29554914,2029207.13286304
-912822.405278924,2118802.59816747
-1396230.63090943,1634955.36523602
-1397594.22573665,1957210.86946706
-1475120.08849705,1745713.01709481
-809078.698246141,2115147.29390354
-1265281.92159164,2019644.44700898
-1330676.00906444,1591051.80729624
-1656253.09517225,1882684.92152356
-1010900.72805575,1707635.58947718
-1432811.34020142,1782969.13442462
-1178978.501378,2181001.19396311
-1252754.99221147,2112403.35582073
-1402798.66441676,1952244.46508577
-1446805.44024162,1849768.00168849
-1175652.24153249,1652021.5311625
-1466769.02783595,1964351.48974148
-1479455.31367054,1945775.6905315
-1296831.6550161,1594445.42857814
-1396666.39202532,1838830.13741476
-1484845.53273573,1815639.66782637
-1497250.31764695,1811227.64463296
-1404954.15150899,1959707.60733532
-1241810.53733247,2089352.15384441
-1372167.44586839,2015963.77340087
-1359382.92426812,2034449.13412245
-1480909.45189869,1772088.80201964
-1465409.27404315,1861209.94467593
-1418092.67151574,2028005.59642291
-1315907.89524838,2015614.9681038
-1374435.80058771,1687537.40990056
-1492163.66483849,1762969.07120976
-1351134.08376597,2012187.41227127
-1389253.92221661,1639101.82217715
-914823.462245259,2155347.85640859
-1456457.98896264,1750428.18014644
-1664891.09720309,1924833.91244379
-1225021.83865547,2078743.11542954
-1293095.67676737,1590777.47014204
-1617915.6297489,1590365.17278585
-1555116.79221149,1867177.32848884
-1518923.91191484,1793986.6210393
-1377601.12230625,1697889.34429313
-1477282.31246413,1845450.69695997
-1458001.25262122,1951539.56421791
-1488572.08054803,1763146.14097795
-1494591.54121811,1885389.17168105
-1411131.9636692,1995314.28217024
-1149638.70321444,2200842.45175912
-1445185.01112626,1853641.29578968
-1162243.24489039,1629603.18756194
-1366161.42999162,1983203.07426844
-1244325.42674557,2151233.7132614
-1465893.86723201,1759494.29270585
-1057374.57800943,1805073.41139963
-1227586.3751472,2119999.16605306
-1386432.84061047,2030403.99058633
-1233907.477538,2096253.88448462
-1293016.07378561,2053349.24907504
-1086529.47000145,1689741.98932881
-1573478.39916519,1820665.70441936
-1153137.28098379,2172615.28680316
-1380942.56395966,1949462.51362231
-1242191.99977567,2098738.44761994
-1470131.77811735,1809705.35606842
-1452635.564337,1801994.97645798
-1202102.75936917,1596468.345325
-1232580.34628652,2063381.81388959
-822033.909238437,2396783.70253672
-1463634.68625856,1787201.03053494
-1546102.45085914,1814474.50115204
-1252414.39023033,2059750.27369092
-1444046.01178596,1791946.67308347
-1176431.09456904,1603225.79565731
-1493905.65527592,1981925.3685102
-1021913.68891361,1714893.70107736
-1258542.62528437,2032179.4685225
-1395988.28256926,1668408.27588302
-1483649.63452521,1938950.73710474
-1376893.02488414,2040259.99817877
-1114945.24872775,1682023.73102103
-1473726.96620778,1846572.9506598
-1050932.34978432,1697682.59575765
-1436350.73890748,1743770.85894856
-1357545.40951118,1591764.82194764
-1292695.75454408,1602280.00955051
-1121526.35334502,2280363.92584733
-1680382.36741537,1877566.51313618
-1629879.29749004,1846172.48014652
-1522680.2846915,1868822.85131273
-1394452.98338576,2046999.06067041
-1147360.27346761,2213091.86410223
-1513432.57699375,1774285.13042587
-1300501.18346541,1617251.09508188
-1371092.67136631,1732511.96339525
-1387595.39565345,2036005.92306563
-1243547.35565881,1625397.19391361
-1115509.14138729,1697271.71030226
-1346580.29565464,1606613.52948007
-1515569.5881188,1835015.74446546
-1334755.97656372,1602356.27508819
-1091455.06999863,1677155.68266079
-1309727.65061585,1623545.74154993
-1156439.17444462,1618351.31406675
-1528695.29720259,1844799.86570826
-1154145.71535589,2151014.0860238
-1286120.2412511,2062114.65901692
-1490594.38232121,1896009.73828869
-1177086.01763642,2179200.36947781
-1576459.84745479,1843302.52132127
-1186337.52799038,2159161.79839088
-1370822.62160838,1706783.32422532
-1159436.85599647,2170503.2644025
-914442.85641308,2112178.1138221
-1434646.58125034,1859834.69707307
-1562760.20076325,1840214.69465495
-1389626.18521864,1823008.65190706
-1184232.14443382,1574199.66507214
-1188920.57192806,1579760.48887111
-1144806.79876825,2169179.0251987
-1106302.22425855,2289307.52516337
-1494365.1283993,1807568.45862035
-1660234.11177559,1562197.19934471
-1387063.53705255,1727970.46117969
-1673953.4757981,1892138.86775387
-1677858.14496816,1913708.23782642
-1216430.17028342,2159856.55954231
-1145536.12654416,2115668.25322746
-1230296.1986356,1629766.59914042
-1265043.68037574,2101560.99971788
-1416224.81221515,2007345.49588146
-1663244.02772897,1632857.84851567
-1559711.36785392,1798568.05048608
-1150092.73510967,1639629.62496082
