"","x","y","Real","Observed"
"942331",118.645833333334,1.04583333333333,0,0
"1170287",113.420833333333,-0.445833333333338,1,1
"1492272",114.929166666667,-2.54583333333334,0,0
"488813",117.120833333334,4.00416666666666,0,0
"869132",115.229166666667,1.52083333333333,0,0
"715979",115.954166666667,2.52083333333333,0,0
"1024380",110.679166666667,0.504166666666662,0,0
"524175",113.8375,3.77083333333333,0,0
"1483163",113.5125,-2.48750000000001,0,0
"1544613",114.795833333334,-2.8875,0,0
"801281",113.8125,1.9625,0,0
"1024652",112.945833333333,0.504166666666662,0,0
"942178",117.370833333334,1.04583333333333,0,0
"928203",117.970833333334,1.13749999999999,0,0
"1148636",113.904166666667,-0.304166666666672,0,0
"1327553",115.045833333334,-1.47083333333334,0,0
"571501",114.479166666667,3.46249999999999,0,0
"1476756",113.329166666667,-2.44583333333334,0,0
"965735",111.4875,0.887499999999995,0,0
"1369479",113.254166666667,-1.74583333333334,0,0
"1218963",114.670833333334,-0.762500000000005,0,0
"1497353",114.704166666667,-2.57916666666667,0,0
"1115851",117.379166666667,-0.0875000000000048,0,0
"701825",115.0625,2.61249999999999,0,0
"966608",118.7625,0.887499999999995,0,0
"1562630",115.954166666667,-3.00416666666667,0,0
"797590",114.979166666667,1.98749999999999,1,1
"719510",113.454166666667,2.49583333333333,0,0
"897868",109.9375,1.32916666666666,0,0
"302539",118.520833333334,5.22083333333333,0,0
"131195",116.6375,6.33749999999999,0,0
"390453",116.8625,4.64583333333333,0,0
"731166",114.8125,2.42083333333333,1,1
"1017908",109.954166666667,0.545833333333328,0,0
"830136",109.5125,1.77083333333333,0,0
"377760",117.504166666667,4.72916666666666,0,0
"1521347",112.4625,-2.7375,0,0
"1652068",116.354166666667,-3.5875,0,0
"724511",112.5625,2.4625,0,0
"1490569",111.379166666667,-2.5375,0,0
"1058755",109.8125,0.279166666666661,0,0
"1293887",111.179166666667,-1.25416666666667,0,0
"1362914",111.754166666667,-1.70416666666667,0,0
"656123",117.3125,2.91249999999999,0,0
"1217156",110.254166666667,-0.754166666666672,0,0
"1365441",111.529166666667,-1.72083333333334,0,0
"1052441",110.404166666667,0.320833333333328,0,0
"1683864",115.279166666667,-3.79583333333334,0,0
"1205178",116.854166666667,-0.670833333333338,0,0
"540956",115.3375,3.66249999999999,0,0
"1180632",114.495833333334,-0.512500000000005,0,0
"115953",117.320833333334,6.43749999999999,0,0
"933338",118.195833333334,1.10416666666666,0,0
"1363058",112.954166666667,-1.70416666666667,0,0
"1184235",112.595833333333,-0.537500000000005,0,0
"893577",116.745833333334,1.36249999999999,0,0
"733361",111.820833333333,2.40416666666666,0,0
"712190",116.304166666667,2.54583333333333,1,1
"960016",117.0375,0.929166666666662,0,0
"599528",113.920833333333,3.27916666666666,0,0
"1097922",116.954166666667,0.0291666666666615,0,0
"966782",109.570833333333,0.879166666666662,0,0
"890274",110.504166666667,1.37916666666666,0,0
"1360463",112.6125,-1.6875,0,0
"1690214",114.9875,-3.8375,0,0
"1080773",112.3875,0.137499999999995,0,0
"345693",116.320833333334,4.93749999999999,0,0
"1152176",111.479166666667,-0.329166666666671,0,0
"815077",111.720833333333,1.87083333333333,0,0
"1058388",117.395833333334,0.287499999999995,0,0
"701419",111.679166666667,2.61249999999999,0,0
"1041263",113.029166666667,0.395833333333329,0,0
"1437392",115.1875,-2.1875,0,0
"848922",117.079166666667,1.65416666666666,0,0
"1264474",110.829166666667,-1.0625,1,1
"1194124",109.870833333333,-0.604166666666671,0,0
"55910",117.120833333334,6.82916666666666,0,0
"1316087",115.270833333334,-1.39583333333334,0,0
"1420786",115.145833333334,-2.07916666666667,0,0
"576804",116.104166666667,3.42916666666666,1,1
"804872",111.8125,1.93749999999999,0,0
"309897",115.9875,5.17083333333333,0,0
"964503",111.8625,0.895833333333329,0,0
"500325",117.279166666667,3.92916666666666,0,0
"1278659",111.979166666667,-1.15416666666667,0,0
"1212441",113.529166666667,-0.720833333333338,0,0
"1162456",112.0125,-0.395833333333338,0,0
"879902",109.204166666667,1.44583333333333,0,0
"613934",116.9125,3.18749999999999,0,0
"717044",114.1875,2.51249999999999,1,1
"1121620",112.245833333333,-0.129166666666672,0,0
"715511",112.054166666667,2.52083333333333,0,0
"1290494",114.829166666667,-1.22916666666667,0,0
"1162252",110.3125,-0.395833333333338,0,0
"1177109",117.0625,-0.487500000000005,0,0
"894170",111.045833333333,1.35416666666666,0,0
"948929",109.779166666667,0.995833333333328,0,0
"687492",112.679166666667,2.70416666666666,0,0
"1023398",113.1375,0.512499999999995,0,0
"928940",113.470833333333,1.12916666666666,0,0
"1074071",109.745833333333,0.179166666666662,0,0
"776065",116.5125,2.12916666666666,1,1
"1180688",114.9625,-0.512500000000005,0,0
"1367154",115.1625,-1.72916666666667,0,0
"944864",118.470833333334,1.02916666666666,0,0
"1033340",110.854166666667,0.445833333333328,0,0
"1105294",114.5375,-0.0208333333333384,0,0
"1383408",112.270833333333,-1.8375,0,0
"219225",115.945833333334,5.76249999999999,0,0
"859839",112.279166666667,1.57916666666666,1,1
"553744",115.4875,3.57916666666666,1,1
"1004076",111.745833333333,0.637499999999995,0,0
"1110384",114.3875,-0.0541666666666716,0,0
"506447",115.0875,3.88749999999999,0,0
"122314",117.120833333334,6.39583333333333,0,0
"1302920",111.9625,-1.3125,0,0
"1494587",112.9375,-2.5625,0,0
"957237",115.1625,0.945833333333328,0,0
"1601999",114.1375,-3.2625,0,0
"1408987",112.595833333333,-2.00416666666667,0,0
"976663",117.420833333334,0.820833333333328,0,0
"1185280",110.6625,-0.545833333333338,0,0
"265232",116.2375,5.46249999999999,0,0
"1203226",111.229166666667,-0.662500000000005,0,0
"809042",114.6375,1.91249999999999,0,0
"1434294",110.654166666667,-2.17083333333334,0,0
"548384",113.3875,3.61249999999999,0,0
"810295",114.4375,1.90416666666666,0,0
"219301",116.579166666667,5.76249999999999,0,0
"1214902",112.754166666667,-0.737500000000004,0,0
"666261",116.6625,2.84583333333333,0,0
"451846",117.670833333334,4.24583333333333,0,0
"1305716",113.979166666667,-1.32916666666667,0,0
"829835",117.645833333334,1.77916666666666,0,0
"1160548",117.395833333334,-0.379166666666672,0,0
"882193",117.654166666667,1.43749999999999,0,0
"1196716",110.1875,-0.620833333333338,0,0
"1001887",114.7875,0.654166666666661,1,1
"909836",113.895833333333,1.25416666666666,0,0
"1057649",111.2375,0.287499999999995,0,0
"1517752",114.429166666667,-2.7125,0,0
"376341",116.320833333334,4.73749999999999,0,0
"726160",115.6625,2.45416666666666,0,0
"794906",113.895833333333,2.00416666666666,1,1
"1625125",115.304166666667,-3.4125,0,0
"898720",117.0375,1.32916666666666,0,0
"1273659",112.879166666667,-1.12083333333334,0,0
"861712",117.245833333334,1.57083333333333,0,0
"1098697",112.770833333333,0.0208333333333286,0,0
"855916",111.5125,1.60416666666666,0,0
"462019",117.3125,4.17916666666666,0,0
"1439452",111.070833333333,-2.20416666666667,0,0
"927557",112.5875,1.13749999999999,0,0
"857624",115.104166666667,1.59583333333333,1,1
"727361",115.029166666667,2.44583333333333,0,0
"1232721",112.2625,-0.854166666666671,0,0
"1262582",116.345833333334,-1.04583333333334,0,0
"1294105",112.995833333333,-1.25416666666667,0,0
"1049076",114.2875,0.345833333333329,0,0
"1290666",116.2625,-1.22916666666667,0,0
"663437",114.4125,2.86249999999999,1,1
"414707",116.7875,4.48749999999999,1,1
"461637",114.129166666667,4.17916666666666,0,0
"1669846",115.520833333334,-3.70416666666667,0,0
"806285",112.945833333333,1.92916666666666,0,0
"881478",111.695833333333,1.43749999999999,0,0
"957989",110.7875,0.937499999999995,0,0
"740136",115.070833333334,2.36249999999999,0,0
"1462766",113.804166666667,-2.35416666666667,0,0
"938302",116.995833333334,1.07083333333333,0,0
"507968",117.120833333334,3.87916666666666,0,0
"1151390",115.570833333334,-0.320833333333338,0,0
"214129",116.045833333334,5.79583333333333,0,0
"1638761",111.879166666667,-3.50416666666667,0,0
"1537048",115.604166666667,-2.8375,0,0
"306162",116.7875,5.19583333333333,0,0
"774950",117.8625,2.13749999999999,0,0
"720915",114.520833333334,2.48749999999999,1,1
"1537920",112.229166666667,-2.84583333333334,0,0
"751936",117.629166666667,2.28749999999999,0,0
"1471880",115.2625,-2.4125,0,0
"149078",116.679166666667,6.22083333333333,0,0
"1351791",114.8375,-1.62916666666667,0,0
"677644",115.745833333334,2.77083333333333,1,1
"821741",114.045833333334,1.82916666666666,0,0
"874514",117.5125,1.48749999999999,0,0
"1090229",116.695833333334,0.0791666666666622,0,0
"1162227",110.104166666667,-0.395833333333338,0,0
"790981",113.1125,2.02916666666666,0,0
"1441022",113.5125,-2.2125,0,0
"528308",116.354166666667,3.74583333333333,1,1
"869114",115.079166666667,1.52083333333333,1,1
"1177622",110.695833333333,-0.495833333333338,0,0
"886499",110.970833333333,1.40416666666666,0,0
"693988",113.604166666667,2.66249999999999,0,0
"559947",113.970833333334,3.53749999999999,0,0
"855676",109.5125,1.60416666666666,0,0
"1034942",113.5625,0.437499999999995,0,0
"528310",116.370833333334,3.74583333333333,1,1
"867677",113.745833333333,1.52916666666666,0,0
"1276287",113.495833333333,-1.1375,0,0
"1239484",115.4125,-0.895833333333338,0,0
"1576606",115.3625,-3.09583333333334,0,0
"391649",116.1875,4.63749999999999,0,0
"1122005",115.454166666667,-0.129166666666672,0,0
"1137556",117.345833333334,-0.229166666666671,0,0
"1242212",116.8625,-0.912500000000004,0,0
"940498",114.0125,1.05416666666666,0,0
"1037691",115.1875,0.420833333333328,0,0
"814526",117.770833333334,1.87916666666666,0,0
"1672354",115.1375,-3.72083333333334,0,0
"189927",116.554166666667,5.95416666666666,0,0
"1024885",114.8875,0.504166666666662,0,0
"1134425",112.5375,-0.212500000000005,0,0
"521983",116.854166666667,3.78749999999999,0,0
"1445849",111.170833333333,-2.24583333333334,0,0
"393062",117.320833333334,4.62916666666666,0,0
"1460163",113.395833333333,-2.3375,0,0
"1389845",112.704166666667,-1.87916666666667,0,0
"1369647",114.654166666667,-1.74583333333334,0,0
"1313660",116.329166666667,-1.37916666666667,0,0
"1412550",110.3625,-2.02916666666667,0,0
"445047",114.220833333334,4.28749999999999,0,0
"1183230",114.8625,-0.529166666666671,0,0
"1145676",110.520833333333,-0.287500000000005,0,0
"636479",113.2375,3.03749999999999,0,0
"741078",112.279166666667,2.35416666666666,0,0
"1286783",115.829166666667,-1.20416666666667,0,0
"736607",117.5875,2.38749999999999,0,0
"848826",116.279166666667,1.65416666666666,1,1
"677268",112.6125,2.77083333333333,0,0
"691563",114.679166666667,2.67916666666666,1,1
"173427",117.395833333334,6.06249999999999,0,0
"1165454",115.7125,-0.412500000000005,0,0
"921392",114.420833333334,1.17916666666666,0,0
"1279770",110.595833333333,-1.1625,0,0
"1241825",113.6375,-0.912500000000004,0,0
"1264560",111.545833333333,-1.0625,0,0
"726312",116.929166666667,2.45416666666666,0,0
"371078",115.029166666667,4.77083333333333,0,0
"820806",116.895833333334,1.8375,0,0
"962254",114.404166666667,0.912499999999995,0,0
"321541",117.245833333334,5.09583333333333,0,0
"222071",118.379166666667,5.74583333333333,0,0
"1505784",110.470833333333,-2.6375,0,0
"1469009",112.620833333333,-2.39583333333334,0,0
"759585",117.520833333334,2.23749999999999,0,0
"788997",117.8625,2.04583333333333,0,0
"1366862",112.729166666667,-1.72916666666667,0,0
"579287",115.5125,3.41249999999999,0,0
"511780",116.9625,3.85416666666666,0,0
"1237556",109.9875,-0.887500000000006,0,0
"307661",118.6375,5.18749999999999,0,0
"710439",112.354166666667,2.55416666666666,0,0
"614763",113.179166666667,3.17916666666666,0,0
"451424",114.154166666667,4.24583333333333,0,0
"1002656",110.554166666667,0.645833333333329,0,0
"287164",118.095833333334,5.32083333333333,0,0
"845871",112.9375,1.67083333333333,1,1
"1571107",112.104166666667,-3.0625,0,0
"1534502",115.670833333334,-2.82083333333334,0,0
"1521681",115.245833333334,-2.7375,0,0
"285799",117.3625,5.32916666666666,0,0
"1215324",116.270833333334,-0.737500000000004,0,0
"1504708",112.145833333333,-2.62916666666667,0,0
"441256",114.554166666667,4.31249999999999,0,0
"1132312",116.2125,-0.195833333333338,0,0
"1502587",115.754166666667,-2.61250000000001,0,0
"959975",116.695833333334,0.929166666666662,0,0
"859573",110.0625,1.57916666666666,0,0
"393149",118.045833333334,4.62916666666666,0,0
"1067242",116.6875,0.229166666666662,0,0
"1329684",111.520833333333,-1.48750000000001,0,0
"1639083",114.5625,-3.50416666666667,0,0
"1126862",113.3625,-0.162500000000005,0,0
"1093871",115.120833333334,0.0541666666666618,0,0
"538226",113.870833333333,3.67916666666666,0,0
"1119358",114.679166666667,-0.112500000000005,0,0
"762846",112.770833333333,2.2125,0,0
"1179473",115.479166666667,-0.504166666666672,0,0
"763281",116.395833333334,2.2125,1,1
"1568733",113.604166666667,-3.04583333333334,0,0
"957276",115.4875,0.945833333333328,1,1
"440077",115.370833333334,4.32083333333333,0,0
"1358256",115.504166666667,-1.67083333333334,0,0
"956228",117.395833333334,0.954166666666661,0,0
"896775",111.470833333333,1.3375,0,0
"1404260",115.770833333334,-1.97083333333334,0,0
"681040",112.120833333333,2.74583333333333,0,0
"645801",116.429166666667,2.97916666666666,0,0
"1120642",114.7375,-0.120833333333338,0,0
"1174912",109.395833333333,-0.479166666666671,0,0
"1342635",113.029166666667,-1.57083333333334,0,0
"298686",118.3375,5.24583333333333,0,0
"866940",118.245833333334,1.5375,0,0
"1012954",111.2375,0.579166666666661,0,0
"1449954",113.454166666667,-2.27083333333334,0,0
"1410697",116.204166666667,-2.0125,0,0
"853820",115.329166666667,1.62083333333333,1,1
"528423",117.3125,3.74583333333333,0,0
"434023",118.129166666667,4.36249999999999,0,0
"1400414",115.645833333334,-1.94583333333334,0,0
"1128509",116.445833333334,-0.170833333333338,0,0
"447690",114.9625,4.27083333333333,0,0
"701953",116.129166666667,2.61249999999999,1,1
"1171291",111.145833333333,-0.454166666666671,0,0
"1231362",111.579166666667,-0.845833333333338,0,0
"654487",114.320833333334,2.92083333333333,0,0
"1325782",110.929166666667,-1.4625,0,0
"1328570",112.879166666667,-1.47916666666667,0,0
"272798",115.4375,5.41249999999999,0,0
"1117010",116.395833333334,-0.0958333333333385,0,0
"801240",113.470833333333,1.9625,0,0
"1375963",114.079166666667,-1.7875,0,0
"1288010",115.4125,-1.2125,0,0
"483331",114.004166666667,4.03749999999999,0,0
"678941",115.9125,2.76249999999999,1,1
"777230",115.579166666667,2.12083333333333,0,0
"523088",115.420833333334,3.77916666666666,1,1
"613541",113.6375,3.18749999999999,0,0
"861149",112.554166666667,1.57083333333333,0,0
"1046368",113.004166666667,0.362499999999995,0,0
"1438080",110.279166666667,-2.19583333333334,0,0
"1188322",114.729166666667,-0.562500000000004,0,0
"944157",112.579166666667,1.02916666666666,0,0
"1204435",110.6625,-0.670833333333338,0,0
"1276438",114.754166666667,-1.1375,0,0
"727522",116.370833333334,2.44583333333333,1,1
"911504",117.154166666667,1.24583333333333,0,0
"630214",114.2375,3.07916666666666,1,1
"1315838",113.195833333333,-1.39583333333334,0,0
"871601",114.520833333334,1.50416666666666,1,1
"387716",115.3375,4.66249999999999,0,0
"1560910",112.2625,-2.99583333333334,0,0
"666368",117.554166666667,2.84583333333333,0,0
"585579",114.7375,3.37083333333333,0,0
"942705",111.120833333333,1.0375,0,0
"968521",113.420833333333,0.870833333333328,0,0
